artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
U2,5TsHqbDKaSs4ECZX0045YS,"Hold Me, Thrill Me, Kiss Me, Kill Me - From 'Batman Forever'",7.47e-05,0.368,284600,0.852,0.258,10,0.218,-6.978,0,0.0433,171.692,4,0.347,53
Faith Evans,0KhXVmAN4sqeEgsqRd39f2,You Used to Love Me,0.247,0.702,269173,0.458,1.64e-06,0,0.126,-8.195,1,0.0348,89.266,4,0.679,53
3T,2AtBXRPCZhtIqSGF5ap33B,Anything,0.43,0.686,321000,0.454,0.00021,10,0.286,-10.928,0,0.0328,131.977,4,0.645,53
Madonna,0Fb8sdyNluLawg08N1zs48,You'll See,0.479,0.602,281067,0.545,0.000214,4,0.0975,-9.972,0,0.0311,89.786,4,0.235,52
Def Leppard,7Bj6xscdWnY8sarktaK19U,When Love And Hate Collide,0.0111,0.477,257680,0.564,0.0,4,0.221,-8.582,1,0.028,67.965,4,0.292,52
The Outhere Brothers,1m3YR95r3ZuLtu66T8l4Ab,Boom Boom Boom - Don't Break My Balls Mix,0.0056,0.755,253200,0.804,9.73e-05,7,0.173,-8.931,1,0.188,129.916,4,0.647,51
The Beatles,6hLY3Tz1Xt5kBuKNDTs4ib,Free As A Bird - Anthology 1 Version,0.0438,0.474,265293,0.503,0.016,9,0.153,-9.074,1,0.0279,72.323,4,0.457,51
Brandy,17aVK3oQdgwVG2l0HpP67W,Baby,0.0236,0.807,313293,0.651,6.65e-06,5,0.174,-6.714,0,0.0477,91.028,4,0.829,51
Björk,0OMNQyneWmmZtTQpULYJcl,It's Oh So Quiet,0.631,0.474,217733,0.136,0.0,3,0.0717,-14.114,1,0.0595,124.412,3,0.2,51
Whigfield,4cjHy6TwppuNZ05yrP8Fic,Think of You - Radio Edit,0.0631,0.696,243069,0.806,0.00155,8,0.0343,-11.141,1,0.0361,127.395,4,0.871,50
After 7,3kGMziz884MLV1oCwrarmN,'Til You Do Me Right,0.306,0.663,295000,0.462,0.0,2,0.0687,-8.784,0,0.0252,76.794,4,0.431,50
Wet Wet Wet,0PCGfA36HrVPmsBZJ57zOU,"Love Is All Around - From ""Four Weddings And A Funeral""",0.228,0.523,246240,0.689,0.0,10,0.109,-6.58,1,0.027,84.09,4,0.547,71
The Cranberries,7EZC6E7UjZe63f1jRmkWxt,Zombie,0.0158,0.309,306440,0.649,0.00591,7,0.367,-8.994,1,0.035,166.915,4,0.312,85
Bon Jovi,2RChe0r2cMoyOvuKobZy44,Always,0.117,0.383,353027,0.659,0.0,4,0.0778,-5.558,1,0.0312,140.795,4,0.327,76
Ace of Base,0hrBpAOgrt8RXigk83LLNE,The Sign,0.00928,0.808,191240,0.786,0.0701,4,0.0574,-6.897,0,0.0447,96.987,4,0.899,75
Rod Stewart,4lsEHglVsLzILTDQ3CNESV,All for Love,0.125,0.51,281200,0.44,0.0,2,0.0994,-11.015,1,0.0293,74.8,4,0.135,70
Corona,5IPJsGFKtxKDPCkT8lhEjN,The Rhythm of the Night,0.000235,0.688,264307,0.782,0.666,5,0.0955,-12.291,0,0.034,127.822,4,0.77,59
Elton John,67HKtdqchK0rmODxsBeWT8,Can You Feel The Love Tonight,0.813,0.297,240000,0.364,0.000761,10,0.0976,-9.261,1,0.0305,122.598,4,0.149,60
Sheryl Crow,3ZpQiJ78LKINrW9SQTgbXd,All I Wanna Do,0.111,0.82,272107,0.528,0.0186,9,0.257,-11.179,1,0.0321,120.091,4,0.931,73
Seal,3YKptz29AsOlm7WAVnztBh,Kiss from a Rose,0.684,0.584,288427,0.533,0.0,10,0.306,-7.11,0,0.0305,131.745,3,0.224,76
Prince,0aPaGIX2QIMAH5SMp0VEMe,The Most Beautiful Girl In the World,0.0182,0.489,265320,0.693,5.63e-06,6,0.304,-4.952,1,0.0427,185.758,4,0.453,60
Green Day,6L89mwZXSOwYl76YXfX13s,Basket Case,0.00293,0.442,181533,0.943,8.71e-06,3,0.091,-3.205,1,0.0602,85.064,4,0.781,83
Soundgarden,2EoOZnxNgtmZaD8uUmz2nD,Black Hole Sun,0.000217,0.35,318587,0.828,0.000161,6,0.0774,-5.373,1,0.041,105.435,4,0.147,80
Weezer,6VoIBz0VhCyz7OdEoRYDiA,Say It Ain't So,0.00737,0.634,258827,0.551,1.82e-05,3,0.07,-7.136,1,0.0352,151.779,4,0.453,78
Nirvana,15VRO9CQwMpbqUYA7e6Hwg,The Man Who Sold The World - Live,0.425,0.483,261093,0.753,0.000142,1,0.257,-8.937,0,0.0832,115.102,4,0.42,77
Beastie Boys,0Puj4YlTm6xNzDDADXHMI9,Sabotage,0.032,0.324,178440,0.938,0.0321,6,0.0961,-7.332,0,0.102,168.131,4,0.543,76
Aerosmith,3QxKpdTB8ZSFn8MGeCCpsQ,Crazy,0.0454,0.348,316827,0.848,0.0,6,0.143,-4.674,0,0.0396,162.189,3,0.486,76
The Notorious B.I.G.,5ByAIlEEnxYdvpnezg7HTX,Juicy - 2005 Remaster,0.47,0.889,302760,0.818,0.0,9,0.179,-4.639,1,0.253,96.063,4,0.782,75
Warren G,7nYvUtkQMx1v80S2FH2s9J,Regulate,0.304,0.849,248867,0.521,1.65e-06,11,0.115,-12.999,0,0.216,95.265,4,0.763,74
Tom Petty and the Heartbreakers,3dmqIB2Qxe2XZobw9gXxJ6,Mary Jane's Last Dance,0.0272,0.464,273600,0.655,1.34e-06,7,0.328,-9.058,0,0.0608,169.515,4,0.531,73
Rednex,06hsdMbBxWGqBO0TV0Zrkf,Cotton Eye Joe,0.0129,0.729,194000,0.936,0.000892,9,0.0367,-7.536,1,0.0776,131.986,4,0.598,73
Green Day,1Dr1fXbc2IxaK1Mu8P8Khz,When I Come Around,0.0175,0.531,178000,0.909,0.0,11,0.231,-4.236,1,0.034,97.546,4,0.814,79
Weezer,3mwvKOyMmG77zZRunnxp9E,Buddy Holly,0.00271,0.556,159227,0.92,0.00021,8,0.117,-4.606,1,0.0367,121.138,4,0.771,77
Pretenders,3Nf8oGn1okobzjDcFCvT6n,I'll Stand by You,0.3,0.438,240760,0.606,4.49e-06,7,0.0754,-6.549,1,0.0305,133.822,4,0.266,73
The Cranberries,5kcsc92tGAjS0uvhDY3Mok,Ode To My Family,0.0472,0.365,271533,0.443,1.44e-06,7,0.344,-10.11,1,0.0235,93.953,4,0.149,73
Mariah Carey,0pkIJFV6mviH9dmBYsFwTM,Without You,0.378,0.603,215110,0.407,1.15e-06,6,0.0529,-11.667,1,0.0314,121.96,4,0.166,71
Soundgarden,1jMaB19DiVR8OihLSuYFOt,Spoonman,2.17e-05,0.457,246920,0.902,0.196,7,0.258,-5.624,1,0.0313,92.711,4,0.834,71
All-4-One,4WUnM4KNZ0kjp0CUeoyOnS,I Swear,0.235,0.532,259853,0.407,0.0,6,0.117,-9.658,0,0.0233,83.207,4,0.23,71
Collective Soul,77YKoNCjP5hWqiXMRG2839,Shine,0.295,0.543,306040,0.423,0.0862,6,0.152,-8.797,1,0.0282,150.132,4,0.355,70
Big Mountain,2le9fblYnfoLr9dkZIsJUa,"Baby, I Love Your Way",0.0528,0.651,249520,0.747,0.0,1,0.207,-7.269,0,0.0699,147.518,4,0.776,69
Dawn Penn,0INtJm8gCJKtNaAYQNVlpZ,"You Don't Love Me (No, No, No) - Extended Mix",0.0122,0.811,277893,0.428,0.317,7,0.344,-10.728,1,0.221,80.962,4,0.653,69
Whigfield,59VRFpPnC8pOhIH2WCWXF9,Saturday Night - Radio Mix,0.0449,0.728,247406,0.784,0.0918,11,0.0964,-11.776,1,0.0379,129.981,4,0.964,69
Beck,5NTZM8YYeKM2YsGSffVIge,Loser,0.0399,0.615,235000,0.616,0.000129,6,0.348,-10.39,0,0.133,170.776,4,0.836,69
Ini Kamoze,3QRM0qZB7oMYavveH0iEqx,Here Comes the Hotstepper - Heartical Mix,0.0141,0.889,250467,0.454,0.000186,4,0.203,-8.598,0,0.221,100.36,4,0.436,69
Ice Cube,67ncYmW29pNJJY2yXuLPwT,You Know How We Do It,0.0231,0.743,232787,0.651,0.00388,10,0.0851,-6.269,0,0.0343,92.876,4,0.543,68
Nirvana,551qy5vUgrUfEUc4dCNfht,Where Did You Sleep Last Night - Live,0.667,0.573,306067,0.59,0.000397,3,0.691,-8.43,1,0.0557,108.789,3,0.364,68
Richard Marx,2V2pxcEfn5zs79sE7qcewA,Now And Forever,0.661,0.441,214827,0.258,0.0,7,0.106,-11.227,1,0.0276,77.988,1,0.172,68
Warren G,2ImuQo1g14CTR9hZAZD3aQ,This D.J.,0.0312,0.804,203027,0.443,0.0225,6,0.112,-10.268,0,0.134,92.035,4,0.58,68
Reel 2 Real,4l2ljvyXOCVNbD5ff7NpM7,"I Like To Move It (feat. The Mad Stuntman) ( Erick ""More"" Album Mix)",0.0394,0.863,230760,0.781,0.000292,5,0.125,-8.546,0,0.0785,122.938,4,0.764,67
Enigma,2UKkLqST2xWpK8n1b0Xr5Z,Return To Innocence,0.119,0.476,255467,0.584,0.0,10,0.274,-12.357,1,0.038,88.026,4,0.417,67
Bush,7wpYSigAhQeZp3cdsMQ3Af,Glycerine,0.0371,0.437,266493,0.337,0.000946,5,0.0981,-11.439,1,0.0326,114.239,4,0.0784,67
Nine Inch Nails,5mc6EyF1OIEOhAkD0Gg9Lc,Closer,0.000273,0.546,373307,0.724,0.667,10,0.133,-8.639,0,0.0427,89.991,4,0.586,66
Brandy,6N9uyMZf9pbNOuomveWscp,I Wanna Be Down,0.177,0.703,291667,0.469,0.0,11,0.726,-6.515,0,0.0415,86.038,4,0.661,66
Aaliyah,4lRrk574qIHpoEEKC1zuam,At Your Best (You Are Love),0.761,0.626,291400,0.441,0.0138,9,0.0685,-10.637,0,0.0308,78.094,4,0.563,65
Luther Vandross,7IljDTNkQEyy77CcaRbiAj,Endless Love (with Mariah Carey),0.747,0.231,259667,0.477,2.61e-06,10,0.122,-7.748,1,0.029,95.969,4,0.235,65
Real McCoy,3pEuO9J2MTEmec8kUfYYvl,Another Night,0.0908,0.813,236933,0.882,0.00457,7,0.147,-7.575,1,0.0402,125.983,4,0.874,65
Tom Petty,7MooGz4ZPE4bNxjFegR6Jx,You Don't Know How It Feels,0.119,0.765,289440,0.502,0.0011,9,0.171,-7.393,1,0.0321,144.204,4,0.836,64
Maxx,71Cid4UeolaHRzdbmMDAVb,Get A Way,0.0334,0.852,226773,0.864,0.0239,2,0.0525,-10.131,1,0.0387,132.999,4,0.603,64
La Bouche,2wz5weI4PREzpexKfrKgwv,Sweet Dreams,0.0784,0.656,204587,0.956,0.0247,11,0.0923,-5.647,0,0.0536,133.713,4,0.831,64
Nirvana,48YkpE5enOln5c7jXSTuHL,About A Girl - Live,0.14,0.606,218000,0.769,1.64e-05,3,0.841,-9.215,0,0.0713,121.042,4,0.593,64
Lisa Loeb,00U1MDChdOTxWwtKoOoBXE,Stay (I Missed You),0.462,0.612,184333,0.591,0.0,1,0.111,-7.02,1,0.051,160.659,4,0.349,63
Boyz II Men,61sQYdFNS6sEBYCyr1q5gn,I'll Make Love To You,0.0995,0.567,236773,0.501,0.0,2,0.0986,-8.038,1,0.0241,142.589,3,0.2,63
Brownstone,0BTGqPIW9acmhhUmENkq5r,If You Love Me,0.225,0.687,304160,0.583,0.0,7,0.105,-10.224,1,0.0639,95.138,4,0.211,63
Tori Amos,1300POeOaj8qho30FRHjgf,Cornflake Girl,0.4,0.631,305493,0.638,0.000516,7,0.216,-8.958,1,0.0274,133.739,4,0.812,62
Aaliyah,45wneA2j0Z0WMnYNDO6Ad0,Back & Forth,0.0698,0.706,231093,0.727,5.31e-06,5,0.115,-8.06,1,0.0317,92.938,4,0.903,62
Céline Dion,5T0VoskNbpJIqm2RSPU2Xt,Think Twice,0.387,0.547,288000,0.397,0.0,2,0.14,-10.463,0,0.0271,134.346,4,0.277,62
Method Man,3F3R4uyTMkX9jRCEVVmdz6,Bring The Pain,0.38,0.835,189760,0.456,0.00359,6,0.16,-10.195,0,0.266,101.889,4,0.224,61
Ace of Base,4SYMibQ93bfzOk6uzkF0dO,Don't Turn Around,0.00104,0.745,230187,0.771,0.387,4,0.0574,-8.231,0,0.0755,95.623,4,0.752,59
Joshua Kadison,5o8gWPZxr4GZFslU85YMmu,Beautiful In My Eyes,0.595,0.582,249493,0.381,1.1e-05,3,0.132,-10.045,1,0.0256,141.947,4,0.283,59
DJ BoBo,4Kc0S6bWVeO7Q4SoMPAyX1,Everybody,0.0498,0.742,229893,0.755,0.00203,10,0.254,-10.238,0,0.047,100.015,4,0.685,58
D:Ream,5HmwYfynpGAjgrj4bp9eMy,Things Can Only Get Better,0.122,0.671,258000,0.74,0.0,10,0.196,-12.43,0,0.0389,125.0,4,0.102,55
Joshua Kadison,4n8iSiSWRdaSeSpJMbdk9O,Jessie,0.426,0.648,319027,0.464,4.93e-06,7,0.262,-11.592,1,0.0287,142.924,4,0.512,57
Zhané,4au81WOeFQWUQvHh7WCGz2,Groove Thang,0.029,0.911,235000,0.49,0.00105,9,0.0751,-7.208,0,0.0394,102.046,4,0.842,55
Madonna,15FcP9qwmIKqaD5NhfhNpu,Secret,0.101,0.813,304933,0.655,6.65e-05,1,0.146,-7.884,1,0.0262,99.982,4,0.46,55
Crystal Waters,0dfQwyoZoS9LgQiU6AJO7f,100% Pure Love,0.0843,0.811,278627,0.725,0.0059,8,0.0567,-7.203,1,0.0491,120.242,4,0.698,55
Baby D,3x4skRSE10kW3hIpAQjtWY,Let Me Be Your Fantasy - Original Radio Edit,0.0402,0.636,231493,0.79,0.00238,4,0.322,-11.026,0,0.0349,135.008,4,0.299,54
Freak Power,2SC4TS2QvUcKvXRFGgyyDc,"Turn On, Tune In, Cop Out - Radio Edit",0.211,0.78,264093,0.763,0.0971,10,0.0931,-8.14,0,0.0366,119.97,4,0.967,53
The Original,0g9OCw6sY9ZLRA5KxRkcIQ,I Luv U Baby - Edit,0.104,0.691,213000,0.832,7.91e-06,8,0.267,-6.403,1,0.0328,126.827,4,0.899,53
Babyface,2zItQNJrVrTioXTXWiI2ed,When Can I See You,0.257,0.754,229600,0.472,2.09e-05,8,0.121,-11.787,1,0.0807,169.199,4,0.613,52
Bruce Springsteen,5Nj8kBJdpJJ4I9wxQyp8JH,Streets of Philadelphia,0.194,0.708,252493,0.19,0.226,5,0.0916,-16.578,1,0.0326,93.669,4,0.47,52
Mariah Carey,6tsBYvprVAntHx8rQLedqn,Anytime You Need a Friend,0.552,0.585,265425,0.419,3.41e-06,9,0.061,-11.754,0,0.0311,135.958,4,0.291,52
Haddaway,4vS81J1lKj4sflbzyvJSgN,Rock My Heart - Radio Mix,0.00551,0.592,250933,0.931,0.0296,5,0.205,-7.186,0,0.0371,130.025,4,0.612,52
Elton John,5vKkaZHPzuqQheytfKuXzp,Circle of Life,0.264,0.3,291600,0.387,0.215,10,0.106,-15.321,1,0.0331,160.587,4,0.137,52
East 17,0hiUOCWNdPefjaEAjcJ8Cq,It's Alright - The Guvnor Mix,0.0201,0.611,280961,0.934,0.0,5,0.12,-4.767,0,0.0417,129.941,4,0.391,52
Toni Braxton,1d0GYRpnCb0XNQcQdKhfKL,You Mean the World to Me,0.1,0.595,296400,0.735,9.62e-06,11,0.104,-6.648,1,0.047,167.662,4,0.521,52
Maxx,6JXghpembwocSY1Ky0TxTt,No More (I Can't Stand It),0.0102,0.763,281933,0.791,0.0743,10,0.271,-11.246,1,0.0357,137.948,4,0.603,51
Us3,2AnTuxahfcAS7dGxGZnihY,Cantaloop (Flip Fantasia),0.107,0.852,279360,0.655,2.07e-05,5,0.137,-11.498,0,0.0645,115.962,4,0.952,49
Tina Arena,397sjadktaQXJbur7QFdNO,Chains,0.267,0.684,262133,0.464,0.00103,0,0.0994,-9.37,0,0.0298,92.132,4,0.55,49
Youssou N'Dour,0PrlpSOlCkA1SJlqaSzpou,7 Seconds (feat. Neneh Cherry),0.0771,0.679,306227,0.659,4.12e-06,1,0.316,-10.826,0,0.0269,154.171,4,0.528,49
Take That,5pMKlHomx2n08mW9V6pjOK,Everything Changes,0.00884,0.707,214907,0.778,3.31e-05,11,0.0536,-7.054,0,0.0508,127.694,4,0.625,48
2 Unlimited,2cQgtv1ClQd4EMkLh8XCwh,The Real Thing,0.00837,0.594,218645,0.969,0.00529,2,0.212,-9.392,1,0.0832,143.935,4,0.46,48
Haddaway,2cAcliF6yOPA88z67JGouE,I Miss You - Album Mix,0.211,0.574,253067,0.564,0.000141,8,0.182,-12.902,1,0.0292,149.845,4,0.662,48
Sophie B. Hawkins,5Q4djRRS0wxG1LazHHGnaq,Right Beside You,0.209,0.603,286667,0.885,0.00296,9,0.0634,-6.986,0,0.0465,124.964,4,0.528,47
Erasure,5QQCp4fQiU9I2FU9FvJVV2,Always,0.296,0.596,237800,0.731,3.64e-06,5,0.301,-9.961,1,0.0284,103.027,4,0.308,47
Cappella,1PavRrF6Ydo0HSePmMt5tL,Move On Baby,0.18,0.654,291800,0.886,0.156,7,0.103,-11.033,0,0.0436,133.03,4,0.626,46
Corona,1O1EISliV8RNxH0l1GNsfp,Baby Baby,0.00336,0.639,228013,0.869,0.002,7,0.0576,-8.479,1,0.0311,133.033,4,0.562,45
Pato Banton,1MkcvwNhKiE5vyrw73xZtY,Baby Come Back,2.93e-05,0.854,233867,0.797,0.00801,7,0.0832,-6.004,1,0.0331,124.879,4,0.817,45
2 Unlimited,5pcVE7ukWY3agoz5hOxX8d,Let the Beat Control Your Body,0.00797,0.661,218836,0.966,2.15e-05,6,0.0497,-7.508,1,0.044,141.934,4,0.966,45
Shampoo,5EQU2jes2sHygS3cFLGuso,Trouble,0.025,0.796,193142,0.971,0.00226,9,0.32,-6.339,1,0.0882,133.159,4,0.963,43
Blur,5OS6hw3tFeWUiT3NPQyUM8,Girls & Boys - 2012 Remaster,0.0138,0.688,291200,0.936,0.0,7,0.068,-6.658,0,0.0377,120.135,4,0.924,43
Take That,5QhPuzoBLERgnnE0PSl5pt,Love Ain't Here Anymore,0.133,0.547,237520,0.627,0.0,2,0.0464,-9.144,1,0.029,139.596,4,0.319,42
The Grid,53DZyJ7xXnTaUZ1VPdFWEn,Swamp Thing,0.00219,0.666,237520,0.942,0.882,2,0.0589,-9.79,1,0.0403,134.809,4,0.723,41
Janet Jackson,40kJxdeSmQieEgTgShXumm,Because Of Love,0.287,0.764,260907,0.878,0.00356,5,0.18,-5.647,0,0.0523,112.37,4,0.825,40
Kylie Minogue,0U0VCzqz0CvbjrYOFKQC6W,Confide in Me,0.0472,0.471,351867,0.64,0.191,11,0.0741,-9.791,1,0.0379,102.804,4,0.333,40
Eternal,6UG4ArmwcY41Zjtk06jYMx,Just a Step from Heaven,0.0543,0.648,233907,0.788,9.91e-06,6,0.319,-7.463,0,0.0964,193.27,4,0.93,40
4 P.M.,0cBQbqp5jInL73ZxLBSGlX,Sukiyaki,0.749,0.363,162093,0.388,0.0,11,0.363,-8.608,0,0.034,76.099,4,0.348,39
Take That,5NLNXWAy9yWfitj14CaP0y,Sure,0.274,0.69,221133,0.841,0.0,4,0.0767,-7.248,1,0.0611,91.152,4,0.836,40
Aswad,3G7eAtpqNamquS0PT58ZBe,Shine,0.014,0.757,226467,0.871,0.00246,2,0.0544,-5.543,0,0.0507,104.994,4,0.553,39
Meat Loaf,1k2NivgsLlf1jgn13QqEcd,I'd Do Anything For Love (But I Won't Do That),0.465,0.366,718600,0.561,4.28e-06,2,0.14,-10.383,1,0.0857,150.425,4,0.363,45
Haddaway,2bNFbu5KHnK1qCl0iNQMfP,"What Is Love - 7"" Mix",0.0222,0.683,270373,0.772,0.0156,7,0.203,-7.907,0,0.031,123.869,4,0.738,78
4 Non Blondes,0jWgAnTrNZmOGmqgvHhZEm,What's Up?,0.161,0.565,295533,0.564,0.0,2,0.114,-10.044,1,0.0292,134.355,4,0.454,82
Soul Asylum,3TW48DvQ7ChwY1Yy1tkMaP,Runaway Train (2022 Remaster),0.0132,0.613,265867,0.72,0.0,0,0.104,-7.957,1,0.0425,117.341,4,0.561,71
Ace of Base,6kWJvPfC4DgUpRsXKNa9z9,All That She Wants,0.00547,0.798,211213,0.625,7.98e-05,11,0.103,-9.689,1,0.0548,93.764,4,0.858,78
Aerosmith,4t1fWWJQs5V9YErfsrDslC,Cryin',8.31e-05,0.452,308560,0.813,0.0381,9,0.274,-4.45,1,0.0319,105.757,3,0.539,73
Counting Crows,5DiXcVovI0FcY2s0icWWUu,Mr. Jones,0.183,0.578,272293,0.817,3.06e-06,0,0.285,-6.542,1,0.0363,141.621,4,0.726,79
Crash Test Dummies,31v2AQlx4pDI7kmnLxBkem,Mmm Mmm Mmm Mmm,0.25,0.58,235173,0.575,1.83e-05,3,0.0813,-7.72,1,0.0231,92.934,4,0.37,67
The Cranberries,0gEyKnHvgkrkBM6fbeHdwK,Linger,0.0783,0.439,274707,0.434,4.87e-05,7,0.14,-14.918,1,0.0265,94.845,4,0.204,85
Mazzy Star,1LzNfuep1bnAUR9skqdHCK,Fade Into You,0.245,0.42,295600,0.33,0.000679,9,0.0677,-13.925,1,0.0275,157.143,3,0.175,83
Nirvana,11LmqTE2naFULdEP94AUBa,Heart-Shaped Box,0.199,0.256,281160,0.641,0.0329,1,0.0853,-10.283,1,0.0552,203.006,4,0.382,81
Whitney Houston,4eHbdreAnSOrDDsFfc4Fpm,I Will Always Love You,0.845,0.332,271093,0.214,5.62e-06,4,0.0839,-12.518,1,0.0349,67.531,4,0.11,79
Sting,0I1DJdLt9BKOb7GWmWxCjo,Fields Of Gold,0.372,0.651,222120,0.339,0.0141,2,0.0739,-11.917,1,0.0246,103.996,4,0.32,76
R.E.M.,6PypGyiu0Y2lCDBN1XZEnP,Everybody Hurts,0.615,0.467,320267,0.324,0.0248,2,0.118,-10.451,1,0.0255,94.301,3,0.166,76
The Cranberries,4JGKZS7h4Qa16gOU3oNETV,Dreams,0.00313,0.551,271560,0.643,0.00385,4,0.421,-13.091,1,0.0353,128.661,4,0.514,80
Lenny Kravitz,45Ia1U4KtIjAPPU7Wv1Sea,Are You Gonna Go My Way,0.00165,0.619,211933,0.67,0.0109,11,0.331,-10.322,0,0.0353,129.269,4,0.777,75
Duran Duran,0wokCRaKD0zPNhMRXAgVsr,Ordinary World,0.0131,0.472,340200,0.652,1.12e-05,1,0.14,-10.171,0,0.0305,140.124,4,0.401,75
Bon Jovi,1zng9uqqXoPkmU05nsAlsw,Bed Of Roses,0.101,0.309,394400,0.596,0.0,5,0.21,-5.599,1,0.0293,164.587,3,0.161,74
Cypress Hill,1oTHteQbmJw15rPxPVXUTv,Insane in the Brain,0.0291,0.897,208267,0.611,0.186,11,0.0894,-10.489,1,0.211,102.304,4,0.769,74
Nirvana,5Rizj5FLb2AyNKu9esjYY6,Rape Me,0.0141,0.42,170000,0.746,0.0,8,0.0661,-10.628,1,0.0467,111.886,4,0.229,74
Ice Cube,2GrOq1y5gksYrqkc8Jzl9T,It Was A Good Day,0.319,0.797,260080,0.779,0.000142,7,0.266,-4.719,0,0.141,82.37,4,0.82,73
Whitney Houston,31er9IGsfFbwqy1pH4aiTP,I Have Nothing,0.576,0.541,289160,0.401,0.0,0,0.164,-10.499,1,0.0365,152.943,3,0.24,76
Sting,6CKoWCWAqEVWVjpeoJXyNH,Shape Of My Heart,0.691,0.537,279227,0.373,0.000915,6,0.083,-10.081,0,0.0331,83.936,4,0.244,74
Céline Dion,5kK1Iru9ogP3Iy1zsANU1n,The Power of Love,0.36,0.546,342400,0.519,0.00046,8,0.24,-9.072,1,0.0291,140.054,4,0.247,73
Snoop Dogg,0eO8MW9YSTK3CjdaTYKlhF,Who Am I (What’s My Name)?,0.000813,0.734,246200,0.735,3.25e-05,7,0.559,-6.201,1,0.065,96.806,4,0.729,72
Robin S,4t0UsYzmmmZRMTWn77jiGF,Show Me Love,0.014,0.811,252107,0.833,2.06e-05,5,0.0769,-4.259,1,0.153,120.258,4,0.567,72
Salt-N-Pepa,0Pu71wxadDlB8fJXfjIjeJ,Shoop,0.0915,0.939,248573,0.675,0.0,0,0.0565,-7.232,1,0.211,96.918,4,0.795,72
Duran Duran,0yfNXxlyXdmP0ue1iJijx1,Come Undone,0.0423,0.542,256520,0.793,3.95e-06,8,0.0814,-8.203,1,0.053,173.931,4,0.708,71
Ice Cube,3NGT0Td7H4Is1qrlDQJxma,Check Yo Self - Remix,0.031,0.934,273107,0.735,8.6e-06,1,0.107,-6.668,1,0.251,101.368,4,0.768,71
UB40,7ojJ4XvqBhBcteM0zjMebT,(I Can't Help) Falling In Love With You,0.0444,0.642,207440,0.722,0.00388,2,0.122,-13.031,1,0.0375,172.406,4,0.836,71
The Smashing Pumpkins,6YIggUJW3ttAAPRdnki8RM,Disarm - 2011 Remaster,0.142,0.527,196905,0.418,0.775,4,0.139,-10.205,0,0.0277,129.516,4,0.218,71
Spin Doctors,0cuq829zRNq4AEdmDJA4aw,Two Princes,0.00165,0.544,256947,0.905,1.97e-06,7,0.0532,-10.732,1,0.0646,103.594,4,0.825,71
Mariah Carey,5mgCMlxQW7fmHbrdJuowbB,Hero,0.667,0.533,257922,0.272,0.0,9,0.111,-12.9,1,0.031,120.02,4,0.133,70
2Pac,0XRbYXQUymj9SJkrr8YK5B,Keep Ya Head Up,0.144,0.598,262507,0.732,0.0,4,0.508,-7.013,1,0.425,172.329,4,0.595,70
SWV,71EHOyEOhNx1SzTebRRyng,Weak,0.107,0.693,291907,0.533,0.0,2,0.0695,-10.954,0,0.0402,127.661,4,0.568,70
Michael Jackson,7woW97CfcWaKtuC6W5BP2K,Heal the World,0.537,0.545,384307,0.485,1.8e-06,9,0.104,-8.045,1,0.0485,80.948,4,0.101,70
Dr. Alban,2qjDNbgLzfBpCvDwfw11Qg,Sing Hallelujah!,0.00136,0.759,240933,0.822,0.0171,5,0.131,-7.268,0,0.0367,124.713,4,0.94,69
James,2CdS3DRqWR5LAhy4hM5X9W,Laid,0.0016,0.457,156667,0.909,0.000276,0,0.135,-9.451,1,0.0317,115.998,4,0.755,69
Billy Joel,30qVCFYKBtAENjTIBA8FPZ,The River of Dreams,0.205,0.631,247627,0.749,5.21e-06,7,0.0667,-8.15,1,0.0576,89.646,4,0.437,68
2Pac,4voEoczU7Ijborps9XF1n3,I Get Around,0.156,0.846,259000,0.416,9.34e-06,10,0.238,-13.767,0,0.118,96.188,4,0.645,69
Naughty By Nature,1SyQ6t9RdRBK0QUCS6a797,Hip Hop Hooray,0.102,0.862,267267,0.642,0.0,6,0.272,-13.652,0,0.101,99.2,4,0.765,68
Janet Jackson,29rQJydAlO0uMyWvRIZxQg,That's The Way Love Goes,0.302,0.703,265107,0.7,0.471,5,0.0718,-6.789,1,0.0693,97.675,4,0.582,67
2 Unlimited,7voHUmPNDuYZ1SW1mwRu26,No Limit,0.00872,0.65,224221,0.985,0.00422,5,0.0485,-14.404,0,0.0445,141.047,4,0.757,67
Culture Beat,2rTYgHxgcndkUrRoU7x0Sv,Mr. Vain,0.0478,0.676,336840,0.996,0.262,9,0.333,-7.946,0,0.0397,132.871,4,0.4,67
Tevin Campbell,3eRE1KwnUma75nu1HhoNY4,Can We Talk,0.0312,0.66,284080,0.646,5.06e-06,2,0.033,-9.111,0,0.0426,172.376,4,0.621,67
The Connells,2MAVcVr2oylw2OZ3hojWYj,'74-'75,0.183,0.53,278973,0.59,0.00227,11,0.0675,-9.169,1,0.025,144.202,4,0.43,66
Salt-N-Pepa,7sJN693sYKEIEMu7fc5VnJ,Whatta Man,0.154,0.757,308360,0.544,6.07e-05,5,0.226,-10.722,1,0.219,173.208,4,0.921,66
